user_id,user_full_name,user_email,user_city,user_signup_date,user_is_subscriber,user_subscription_start_date,total_orders,delivered_orders,cancelled_orders,refunded_orders,total_food_revenue,total_revenue,avg_order_value,first_order_date,last_order_date,customer_lifetime_days,avg_delivery_minutes,late_delivery_count,user_segment
USR-0595,Clarisa Petrona Almansa Nadal,horacio.niño@example.com,Barcelona,2025-05-26,f,,2,2,0,0,64.10,72.08,36.04,2025-06-26,2025-11-23,150,55.5,1,regular
USR-0363,Xiomara Millán Manuel,amarilis.nadal@example.com,Madrid,2024-11-28,f,,3,3,0,0,127.81,139.78,46.59,2025-05-04,2025-12-12,222,55.7,2,regular
USR-0709,Pacífica Cobo Llanos,trinidad.bastida@example.com,Madrid,2025-01-09,f,,4,2,2,2,84.79,100.75,25.19,2025-02-12,2025-07-04,142,50.5,0,regular
USR-0428,Francisco Jose Escribano Planas,chuy.sanjuan@example.com,Valencia,2024-03-11,f,,3,2,1,1,98.89,110.86,36.95,2025-05-26,2025-12-25,213,52.5,2,regular
USR-1035,Salvador Armengol,alicia.tur@example.com,Barcelona,2024-10-26,t,2024-10-26,3,2,1,1,137.85,137.85,45.95,2025-03-12,2025-10-21,223,37.0,0,regular
USR-1072,Lázaro de Puig,benigno.batlle@example.com,Barcelona,2024-12-11,f,,4,4,0,0,169.84,185.80,46.45,2025-02-28,2025-09-19,203,54.3,2,regular
USR-1425,Leopoldo Rosado Montaña,candela.camps@example.com,Barcelona,2024-01-21,t,2024-01-21,2,1,1,1,115.33,115.33,57.67,2024-07-01,2025-05-23,326,84.0,1,regular
USR-1284,Tadeo Pavón Alcolea,victoria.sebastián@example.com,Barcelona,2024-06-06,t,2024-06-06,5,4,1,1,190.79,190.79,38.16,2024-09-21,2025-11-30,435,54.8,2,regular
USR-0465,Daniela Feijoo-Ortuño,evita.león@example.com,Valencia,2025-02-24,f,,4,4,0,0,73.15,89.11,22.28,2025-02-28,2025-09-15,199,64.0,3,regular
USR-1091,Socorro Uriarte-Aller,teodora.suárez@example.com,Madrid,2024-04-14,t,2024-04-14,5,5,0,0,193.79,193.79,38.76,2024-05-27,2025-03-06,283,64.0,4,regular
USR-0149,Yaiza Rosales Esteban,anunciación.rey@example.com,Valencia,2024-04-28,f,,3,3,0,0,115.30,127.27,42.42,2024-12-23,2025-09-05,256,66.7,2,regular
USR-0297,Augusto Grau Santana,patricia.carrera@example.com,Madrid,2024-10-22,f,,4,4,0,0,100.39,116.35,29.09,2024-12-12,2025-09-05,267,61.5,3,regular
USR-1168,Alejandra Aliaga Montero,fulgencio.carballo@example.com,Valencia,2024-11-10,t,2024-11-10,2,2,0,0,84.28,84.28,42.14,2025-01-15,2025-03-13,57,71.0,1,regular
USR-1033,Nacho Barbero Corominas,estela.peñalver@example.com,Valencia,2025-05-15,t,2025-05-15,5,5,0,0,183.43,184.92,36.98,2025-05-29,2025-12-15,200,59.0,4,regular
USR-0229,Zacarías de Canals,emiliano.giralt@example.com,Barcelona,2025-12-01,f,,4,4,0,0,187.41,203.37,50.84,2025-12-08,2025-12-20,12,66.0,3,regular
USR-1363,Javier Cabo Artigas,aura.carmona@example.com,Barcelona,2025-09-30,f,,3,3,0,0,77.94,89.91,29.97,2025-10-10,2025-12-07,58,48.3,1,regular
USR-0622,Itziar de Núñez,ignacio.benitez@example.com,Madrid,2024-12-13,f,,3,3,0,0,122.18,134.15,44.72,2025-01-09,2025-09-16,250,69.0,2,regular
USR-0485,Loreto Vigil-Villalonga,arturo.pareja@example.com,Barcelona,2025-09-02,t,2025-09-02,5,5,0,0,131.51,133.00,26.60,2025-09-02,2025-12-10,99,65.8,4,regular
USR-0942,Inocencio Conesa-Antúnez,valentín.valderrama@example.com,Valencia,2025-03-17,f,,1,1,0,0,16.20,20.19,20.19,2025-11-29,2025-11-29,0,51.0,1,one_time
USR-1262,Dani de Torrents,emelina.esteban@example.com,Madrid,2024-12-09,f,,2,2,0,0,86.29,94.27,47.14,2025-02-08,2025-06-07,119,44.5,2,regular
USR-1173,Elba Pagès Batalla,leocadio.torrecilla@example.com,Barcelona,2025-04-14,f,,2,2,0,0,93.18,101.16,50.58,2025-09-26,2025-10-30,34,59.0,1,regular
USR-1449,Lupita Arana Acevedo,jacinto.vallejo@example.com,Barcelona,2025-03-12,f,,6,6,0,0,287.04,310.98,51.83,2025-04-16,2025-12-15,243,66.5,3,power_user
USR-0818,Florencio Saez Alfaro,eliseo.valcárcel@example.com,Barcelona,2025-07-08,f,,4,4,0,0,163.68,179.64,44.91,2025-08-16,2025-10-25,70,61.0,4,regular
USR-0812,Eutropio Moles Benavent,edelmiro.cabeza@example.com,Madrid,2024-05-15,f,,6,6,0,0,198.77,222.71,37.12,2024-07-25,2025-12-29,522,59.0,4,power_user
USR-1215,Catalina Valdés Hoyos,magdalena.diéguez@example.com,Valencia,2024-09-12,f,,3,3,0,0,150.08,162.05,54.02,2025-01-14,2025-05-02,108,72.0,2,regular
USR-0580,Julián Sancho Girona Montenegro,ricarda.escrivá@example.com,Barcelona,2025-04-06,f,,4,4,0,0,207.69,223.65,55.91,2025-04-12,2025-10-11,182,71.5,2,regular
USR-0406,Rosa Solano Rubio,evaristo.macías@example.com,Barcelona,2024-12-01,f,,1,0,1,1,38.13,42.12,42.12,2025-01-21,2025-01-21,0,,0,one_time
USR-0511,Amarilis Artigas Godoy,baldomero.sierra@example.com,Madrid,2025-06-20,t,2025-06-20,1,0,1,1,22.15,22.15,22.15,2025-10-07,2025-10-07,0,,0,one_time
USR-0180,Lucila Puente,sandra.ávila@example.com,Barcelona,2024-09-12,f,,3,3,0,0,67.74,79.71,26.57,2025-01-09,2025-12-03,328,50.7,3,regular
USR-0418,Flavia Romero Marcos,maría teresa.martí@example.com,Barcelona,2024-02-03,f,,4,4,0,0,208.60,224.56,56.14,2024-04-03,2025-07-08,461,70.5,3,regular
USR-0601,Casandra Candelas Tello Sevilla,máxima.abril@example.com,Valencia,2024-03-10,f,,3,3,0,0,120.75,132.72,44.24,2024-07-23,2025-05-09,290,60.7,1,regular
USR-0840,Abigaíl Ramos Macías,bautista.moliner@example.com,Valencia,2024-08-27,f,,2,2,0,0,120.02,128.00,64.00,2024-09-12,2024-09-24,12,68.0,2,regular
USR-1385,Claudia del Escribano,olalla.mendez@example.com,Madrid,2025-11-01,t,2025-11-01,2,2,0,0,34.45,34.45,17.23,2025-11-26,2025-12-06,10,53.5,2,regular
USR-1131,Benita Brígida Bermejo Antúnez,débora.sancho@example.com,Barcelona,2025-11-04,f,,2,2,0,0,92.41,100.39,50.20,2025-11-12,2025-12-30,48,64.0,1,regular
USR-0858,Alexandra Soria Feijoo,pedro.puente@example.com,Barcelona,2024-04-04,f,,3,3,0,0,172.45,184.42,61.47,2024-04-09,2025-12-12,612,64.0,2,regular
USR-0169,Visitación Mendoza Azcona,ale.córdoba@example.com,Barcelona,2024-12-09,t,2024-12-09,5,5,0,0,190.38,190.38,38.08,2025-03-16,2025-12-02,261,56.8,3,regular
USR-0052,Azahar Edelmira Cortes Vilalta,erasmo.carnero@example.com,Valencia,2024-06-14,f,,3,2,1,1,104.14,116.11,38.70,2024-11-23,2024-12-31,38,47.0,1,regular
USR-0210,Leandro Alegria Román,andrea.fajardo@example.com,Madrid,2025-04-17,t,2025-04-17,2,2,0,0,87.56,87.56,43.78,2025-07-10,2025-10-06,88,67.0,2,regular
USR-0569,Xiomara Mancebo-Hoyos,duilio.gámez@example.com,Valencia,2024-07-17,f,,1,1,0,0,56.52,60.51,60.51,2025-09-12,2025-09-12,0,37.0,0,one_time
USR-0920,Alexandra Elorza Sobrino,fabiola.paz@example.com,Valencia,2024-01-17,f,,2,1,1,1,112.87,120.85,60.43,2024-11-15,2025-05-26,192,47.0,0,regular
USR-0307,Marcia Villar Busquets,sergio.crespi@example.com,Valencia,2024-10-11,t,2024-10-11,2,2,0,0,79.05,79.05,39.53,2024-12-07,2025-05-18,162,85.0,2,regular
USR-0416,Hugo Tirado Carrillo,eugenia.escalona@example.com,Valencia,2024-04-11,f,,5,5,0,0,174.32,194.27,38.85,2024-12-26,2025-09-06,254,46.6,2,regular
USR-1484,Efraín Verdú-Olivera,alondra.coll@example.com,Madrid,2025-10-31,t,2025-10-31,9,8,1,1,343.30,347.77,38.64,2025-11-04,2025-12-15,41,63.0,7,power_user
USR-1406,Gervasio Cal,anselmo.estevez@example.com,Madrid,2025-06-30,t,2025-06-30,2,2,0,0,58.63,58.63,29.32,2025-08-28,2025-12-12,106,60.0,2,regular
USR-1448,Tatiana Reina Tomas Flor,guiomar.valenciano@example.com,Madrid,2025-01-03,f,,2,2,0,0,80.22,88.20,44.10,2025-05-16,2025-12-05,203,54.5,0,regular
USR-0788,Raquel Juárez Marín,inocencio.luz@example.com,Barcelona,2025-05-03,f,,3,2,1,1,76.07,88.04,29.35,2025-07-18,2025-12-20,155,74.0,2,regular
USR-1358,Dani Cobos,ainoa.porta@example.com,Madrid,2024-08-17,f,,4,4,0,0,109.89,125.85,31.46,2024-10-06,2025-06-02,239,57.3,3,regular
USR-0181,Aarón Reinaldo Esteban Roldan,paulino.cañas@example.com,Madrid,2025-04-12,t,2025-04-12,5,5,0,0,183.30,183.30,36.66,2025-04-13,2025-12-07,238,38.0,3,regular
USR-0261,Jose Ramón Vilar-Puga,norberto.cabanillas@example.com,Barcelona,2025-12-07,t,2025-12-07,3,3,0,0,85.10,85.10,28.37,2025-12-11,2025-12-27,16,47.0,2,regular
USR-1324,Cristian Ugarte Villegas,jerónimo.agustí@example.com,Valencia,2024-10-09,f,,5,5,0,0,154.58,174.53,34.91,2025-07-20,2025-11-16,119,50.4,4,regular
USR-0986,Gregorio Andrés Aguilar,alcides.jáuregui@example.com,Valencia,2024-09-21,t,2024-09-21,4,4,0,0,130.60,132.09,33.02,2024-11-14,2025-10-27,347,53.0,3,regular
USR-0347,Gabriela Arnau-Paniagua,manuela.pereira@example.com,Valencia,2024-05-09,f,,2,2,0,0,83.29,91.27,45.64,2024-06-01,2025-08-10,435,58.5,2,regular
USR-1540,Flavia Gimeno Barba,eva maría.guillén@example.com,Valencia,2025-06-07,f,,8,8,0,0,387.57,419.49,52.44,2025-07-07,2025-12-13,159,68.8,6,power_user
USR-1430,Remigio Hernando Pintor,óscar.royo@example.com,Valencia,2025-11-08,t,2025-11-08,3,3,0,0,167.07,167.07,55.69,2025-11-13,2025-12-28,45,41.0,0,regular
USR-1566,Zaira Caro Noguera,crescencia.cueto@example.com,Valencia,2025-06-27,f,,4,4,0,0,114.52,130.48,32.62,2025-08-02,2025-11-20,110,43.8,2,regular
USR-0329,Soledad Moraleda,leoncio.barroso@example.com,Madrid,2025-03-01,f,,3,3,0,0,73.92,85.89,28.63,2025-04-09,2025-10-01,175,59.7,2,regular
USR-1314,Matías Valenciano,evita.sáez@example.com,Madrid,2025-07-19,f,,3,3,0,0,109.87,121.84,40.61,2025-09-28,2025-11-12,45,79.3,3,regular
USR-1261,Lucho de Menendez,jessica.iriarte@example.com,Valencia,2025-12-26,f,,5,5,0,0,172.46,192.41,38.48,2025-12-26,2025-12-31,5,61.8,2,regular
USR-0018,Óscar Guardia Pallarès,abel.bolaños@example.com,Barcelona,2025-08-14,t,2025-08-14,2,2,0,0,114.71,114.71,57.36,2025-08-28,2025-11-05,69,62.0,2,regular
USR-1253,Moisés del Redondo,jacobo.salinas@example.com,Valencia,2024-01-02,f,,4,4,0,0,159.14,175.10,43.78,2024-03-22,2025-12-17,635,66.0,4,regular
USR-0069,Ofelia Collado Lerma,baltasar.soler@example.com,Barcelona,2024-02-02,f,,4,4,0,0,167.34,183.30,45.83,2024-08-07,2025-12-11,491,62.8,2,regular
USR-0191,Clara Amat Roldán,hugo.vizcaíno@example.com,Madrid,2024-08-28,f,,3,3,0,0,98.58,110.55,36.85,2024-11-07,2025-06-22,227,43.3,0,regular
USR-0632,Abril Gil Coca,juan manuel.conesa@example.com,Barcelona,2024-10-08,f,,4,4,0,0,138.18,154.14,38.54,2024-12-26,2025-08-10,227,68.5,2,regular
USR-1047,Ema Ruiz Llamas,rené.lluch@example.com,Valencia,2025-08-25,f,,3,3,0,0,153.95,165.92,55.31,2025-09-09,2025-11-26,78,61.0,3,regular
USR-1022,Eutropio Nogueira Moll,vasco.capdevila@example.com,Valencia,2025-06-07,f,,4,4,0,0,129.25,145.21,36.30,2025-07-06,2025-10-17,103,52.3,3,regular
USR-0162,Toño Santana Almagro,blanca.larrea@example.com,Madrid,2025-07-15,f,,3,2,1,1,104.11,116.08,38.69,2025-09-03,2025-09-26,23,44.0,1,regular
USR-0100,Cruz Zamorano Alonso,berto.morales@example.com,Valencia,2025-09-26,t,2025-09-26,3,3,0,0,102.88,104.37,34.79,2025-10-10,2025-12-23,74,42.7,0,regular
USR-0196,Vilma Álamo Ureña,manola.villalba@example.com,Madrid,2025-03-01,t,2025-03-01,2,2,0,0,95.24,95.24,47.62,2025-04-19,2025-09-12,146,43.5,1,regular
USR-0588,Andrés Ordóñez Pont,rosa maría.mulet@example.com,Barcelona,2025-04-25,f,,2,1,1,1,54.92,62.90,31.45,2025-06-08,2025-10-22,136,42.0,1,regular
USR-0694,Felicidad de Carvajal,maricela.zamorano@example.com,Madrid,2024-09-04,f,,5,5,0,0,184.46,204.41,40.88,2024-12-14,2025-09-06,266,73.2,4,regular
USR-1287,Amador Barberá Uriarte,édgar.mas@example.com,Barcelona,2024-04-09,t,2024-04-09,5,4,1,1,167.49,168.98,33.80,2024-09-30,2025-03-11,162,72.5,3,regular
USR-0505,Manuel Sales Campo,lola.pavón@example.com,Barcelona,2025-10-17,f,,1,1,0,0,36.19,40.18,40.18,2025-10-29,2025-10-29,0,59.0,1,one_time
USR-1429,Angelino José Manuel López Cazorla,josé ángel.toledo@example.com,Madrid,2025-10-07,t,2025-10-07,2,2,0,0,69.96,69.96,34.98,2025-10-31,2025-12-28,58,65.5,1,regular
USR-0475,Lola Andres Abascal,benigno.vizcaíno@example.com,Valencia,2025-07-24,t,2025-07-24,2,2,0,0,76.83,76.83,38.42,2025-09-17,2025-12-28,102,39.0,2,regular
USR-0736,Ibán Cueto Vidal,yésica.hernando@example.com,Madrid,2024-04-22,t,2024-04-22,1,1,0,0,22.28,22.28,22.28,2025-07-21,2025-07-21,0,87.0,1,one_time
USR-0757,Jesusa Casado Escribano,raquel.pereira@example.com,Madrid,2025-11-02,f,,3,3,0,0,114.15,126.12,42.04,2025-11-09,2025-12-16,37,67.3,2,regular
USR-1133,Amor del Guerra,flavia.arjona@example.com,Madrid,2024-01-12,t,2024-01-12,1,1,0,0,32.08,32.08,32.08,2024-10-26,2024-10-26,0,47.0,1,one_time
USR-0295,Ileana Santana Sáenz,odalis.pardo@example.com,Barcelona,2024-05-25,t,2024-05-25,2,1,1,1,49.19,50.68,25.34,2025-03-18,2025-10-11,207,29.0,0,regular
USR-0494,Patricia Vidal-Romero,jose ignacio.marí@example.com,Valencia,2024-08-13,f,,2,2,0,0,48.64,56.62,28.31,2024-09-25,2025-02-06,134,50.5,2,regular
USR-0772,Aarón Abraham Esteban Vizcaíno,amelia.palomar@example.com,Barcelona,2024-06-28,f,,3,3,0,0,86.79,98.76,32.92,2024-11-20,2025-08-23,276,51.3,2,regular
USR-0184,Esmeralda Mayte Segura Sastre,renato.villalonga@example.com,Valencia,2025-09-19,f,,4,4,0,0,187.82,203.78,50.95,2025-10-11,2025-12-29,79,58.8,3,regular
USR-0514,Claudio Acedo,calista.higueras@example.com,Madrid,2025-06-27,f,,3,3,0,0,145.71,157.68,52.56,2025-08-31,2025-12-07,98,57.3,2,regular
USR-0979,Azahar Santos Pinilla,gonzalo.marti@example.com,Valencia,2025-12-19,f,,3,3,0,0,139.91,151.88,50.63,2025-12-26,2025-12-30,4,54.0,1,regular
USR-1149,Alicia Plana Amigó,úrsula.ramos@example.com,Madrid,2025-11-02,f,,3,2,1,1,143.66,155.63,51.88,2025-11-06,2025-11-13,7,49.5,1,regular
USR-0947,Leticia Roxana Juan Casas,poncio.carrasco@example.com,Valencia,2025-02-01,f,,1,1,0,0,37.38,41.37,41.37,2025-05-15,2025-05-15,0,67.0,0,one_time
USR-0738,Gisela Pintor Román,joaquín.cuadrado@example.com,Valencia,2025-12-08,t,2025-12-08,4,4,0,0,159.89,161.38,40.35,2025-12-09,2025-12-28,19,74.3,3,regular
USR-0033,Pío Quiroga,paola.sedano@example.com,Madrid,2024-08-05,f,,1,1,0,0,55.64,59.63,59.63,2025-08-21,2025-08-21,0,79.0,1,one_time
USR-0631,Gustavo Vives Llopis,eustaquio.costa@example.com,Madrid,2024-12-27,f,,4,3,1,1,127.23,143.19,35.80,2024-12-28,2025-12-18,355,44.7,1,regular
USR-1369,Raquel Ángela Escamilla Baquero,dorotea.estévez@example.com,Valencia,2024-09-24,f,,1,1,0,0,40.68,44.67,44.67,2025-07-25,2025-07-25,0,72.0,1,one_time
USR-0438,Daniela Manzano Codina,guadalupe.jove@example.com,Madrid,2024-03-06,f,,2,2,0,0,97.62,105.60,52.80,2024-07-27,2024-12-23,149,44.0,0,regular
USR-1444,Guillermo Ribes-Goñi,fortunata.ros@example.com,Valencia,2024-04-13,f,,2,2,0,0,112.86,120.84,60.42,2025-05-24,2025-09-24,123,72.5,2,regular
USR-1526,Herminio Amaya Canals,fanny.vidal@example.com,Valencia,2024-12-26,f,,3,2,1,1,111.14,123.11,41.04,2025-05-25,2025-08-09,76,53.0,0,regular
USR-0156,Dalila Fábregas Bermudez,salud.rodriguez@example.com,Valencia,2024-11-03,f,,3,2,1,1,81.98,93.95,31.32,2024-12-04,2025-09-26,296,52.0,1,regular
USR-1092,Asunción Coronado Vargas,ale.almagro@example.com,Barcelona,2024-11-02,t,2024-11-02,7,6,1,1,304.77,304.77,43.54,2024-12-08,2025-09-30,296,65.0,4,power_user
USR-1012,María Cristina del Saura,alexandra.mínguez@example.com,Valencia,2025-04-13,t,2025-04-13,3,2,1,1,147.58,147.58,49.19,2025-06-21,2025-11-10,142,43.0,1,regular
USR-0369,Nilda Comas Gallego,ovidio.porras@example.com,Madrid,2025-08-20,t,2025-08-20,6,5,1,1,256.30,256.30,42.72,2025-08-31,2025-12-25,116,73.4,5,power_user
USR-0983,Maximiano Mir Mate,eligio.badía@example.com,Valencia,2025-09-19,t,2025-09-19,3,2,1,1,93.63,95.12,31.71,2025-10-07,2025-11-30,54,50.0,2,regular
USR-1532,Lorenza Villalonga Cortes,tiburcio.gual@example.com,Barcelona,2024-02-27,t,2024-02-27,1,1,0,0,21.80,21.80,21.80,2024-03-31,2024-03-31,0,25.0,0,one_time
USR-1108,Luisa Julián Llopis,estela.vicens@example.com,Barcelona,2024-10-29,f,,3,2,1,1,137.42,149.39,49.80,2024-12-17,2025-12-20,368,42.0,1,regular
USR-0358,Hector Ferrández Castellanos,fabiana.viñas@example.com,Madrid,2024-08-28,f,,3,3,0,0,132.23,144.20,48.07,2025-01-17,2025-09-05,231,57.0,2,regular
USR-0244,África Moraleda Nieto,samu.losada@example.com,Madrid,2024-01-30,f,,4,4,0,0,170.91,186.87,46.72,2024-06-02,2025-09-24,479,55.3,4,regular
USR-0403,Emilio Carranza Aguilera,macaria.carranza@example.com,Barcelona,2025-10-15,f,,2,2,0,0,96.13,104.11,52.06,2025-10-23,2025-11-13,21,57.0,1,regular
USR-1317,Gustavo Fajardo Capdevila,maricruz.marti@example.com,Barcelona,2025-03-05,t,2025-03-05,3,3,0,0,129.40,129.40,43.13,2025-03-17,2025-12-19,277,58.7,1,regular
USR-0847,Febe Cueto Espada,celso.bas@example.com,Madrid,2025-07-23,f,,4,3,1,1,149.11,165.07,41.27,2025-10-31,2025-12-19,49,55.3,2,regular
USR-0336,Feliciana Prada Haro,nydia.chacón@example.com,Valencia,2024-11-01,f,,4,4,0,0,187.71,203.67,50.92,2025-01-11,2025-11-28,321,50.8,2,regular
USR-0799,Blas Lobo-Arrieta,ceferino.vall@example.com,Valencia,2024-06-05,f,,3,3,0,0,119.12,131.09,43.70,2024-07-06,2025-03-12,249,80.3,2,regular
USR-0680,Berta Tejera Bru,lorena.vilaplana@example.com,Barcelona,2024-02-12,f,,2,2,0,0,30.20,38.18,19.09,2024-02-12,2024-07-06,145,52.0,0,regular
USR-1329,María Dolores Arnaiz-Arellano,eliana.martorell@example.com,Madrid,2024-01-21,f,,5,4,1,1,212.00,231.95,46.39,2024-02-27,2025-05-17,445,64.5,3,regular
USR-1190,Maribel Morillo Tapia,cayetana.corominas@example.com,Barcelona,2024-05-31,t,2024-05-31,2,2,0,0,81.62,81.62,40.81,2025-03-24,2025-12-12,263,30.0,0,regular
USR-0704,Asunción de Andreu,ricarda.rivas@example.com,Barcelona,2024-08-08,f,,1,1,0,0,20.59,24.58,24.58,2025-06-29,2025-06-29,0,42.0,1,one_time
USR-0529,Emma Palomares-Acedo,benita.pomares@example.com,Barcelona,2024-10-20,t,2024-10-20,2,2,0,0,68.12,69.61,34.81,2024-11-21,2025-08-02,254,50.0,2,regular
USR-0630,Jonatan Alemán Losa,maximiliano.mena@example.com,Valencia,2024-12-25,f,,1,0,1,1,10.61,14.60,14.60,2025-06-15,2025-06-15,0,,0,one_time
USR-0924,Remigio Omar Valentín Tapia,cristina.rosado@example.com,Valencia,2025-02-02,f,,2,1,1,1,58.52,66.50,33.25,2025-02-19,2025-08-14,176,42.0,0,regular
USR-0798,Xavier Álvaro Valls,jose miguel.lorenzo@example.com,Madrid,2024-08-12,f,,1,1,0,0,54.32,58.31,58.31,2025-03-24,2025-03-24,0,47.0,1,one_time
USR-1026,Luis Miguel Gregorio Mariño Sureda,leyre.moya@example.com,Madrid,2025-07-22,t,2025-07-22,4,4,0,0,107.24,107.24,26.81,2025-10-28,2025-11-20,23,61.3,3,regular
USR-1538,Amor Jerez Seco,paulino.marquez@example.com,Valencia,2025-07-29,f,,4,4,0,0,180.36,196.32,49.08,2025-08-13,2025-11-01,80,45.8,0,regular
USR-0425,Clemente Alfaro Santos,eli.bustamante@example.com,Barcelona,2025-10-16,f,,4,4,0,0,130.57,146.53,36.63,2025-10-18,2025-12-30,73,51.5,1,regular
USR-1044,Adolfo Alegria Palomar,agustina.tejera@example.com,Barcelona,2025-04-05,f,,4,3,1,1,199.97,215.93,53.98,2025-04-12,2025-12-30,262,67.0,2,regular
USR-0174,María José Reyes Sainz,teodora.real@example.com,Valencia,2025-08-12,t,2025-08-12,4,3,1,1,109.41,110.90,27.73,2025-09-02,2025-11-16,75,46.0,3,regular
USR-1283,Almudena Gomila Tolosa,maría carmen.heras@example.com,Madrid,2025-02-06,f,,3,3,0,0,141.75,153.72,51.24,2025-03-21,2025-12-31,285,58.3,2,regular
USR-1413,Cayetano Caballero Yuste,édgar.campoy@example.com,Madrid,2024-02-16,f,,3,3,0,0,136.95,148.92,49.64,2024-05-07,2024-11-20,197,53.0,2,regular
USR-0344,Roberto Maxi Collado Moraleda,soraya.manso@example.com,Madrid,2025-12-23,f,,3,3,0,0,83.23,95.20,31.73,2025-12-26,2025-12-30,4,35.7,1,regular
USR-0491,Alexandra Álvaro Soria,albino.silva@example.com,Madrid,2024-12-19,f,,2,2,0,0,70.47,78.45,39.23,2024-12-25,2025-12-03,343,51.0,2,regular
USR-1218,Conrado Cantero Marco,elodia.linares@example.com,Valencia,2024-12-18,f,,2,2,0,0,65.38,73.36,36.68,2025-08-08,2025-09-21,44,56.0,1,regular
USR-0524,Begoña Palomares Coca,carlito.corral@example.com,Barcelona,2024-11-19,t,2024-11-19,5,5,0,0,146.85,148.34,29.67,2025-02-13,2025-09-21,220,52.4,2,regular
USR-0689,Lupe Busquets-Rozas,emperatriz.heredia@example.com,Barcelona,2025-03-01,f,,1,1,0,0,22.53,26.52,26.52,2025-08-11,2025-08-11,0,74.0,1,one_time
USR-0787,Sancho Barbero Tur,gracia.molina@example.com,Barcelona,2024-04-07,t,2024-04-07,6,6,0,0,193.27,194.76,32.46,2024-05-07,2025-12-03,575,64.2,4,power_user
USR-1094,Sabas del Sola,maría ángeles.canals@example.com,Barcelona,2024-03-11,f,,5,4,1,1,204.30,224.25,44.85,2025-05-29,2025-12-22,207,49.5,3,regular
USR-0327,María Cristina de Pedrero,odalis.bonilla@example.com,Madrid,2025-10-25,f,,6,6,0,0,346.48,370.42,61.74,2025-10-26,2025-12-17,52,47.7,1,power_user
USR-0132,Rafael Bellido-Villar,pacífica.lozano@example.com,Barcelona,2024-06-15,f,,2,2,0,0,115.64,123.62,61.81,2024-07-30,2025-05-17,291,39.5,1,regular
USR-1073,Lino Gaya Arévalo,jordán.corominas@example.com,Madrid,2025-08-02,f,,2,2,0,0,71.99,79.97,39.99,2025-08-04,2025-10-08,65,81.0,2,regular
USR-0576,Ale de Patiño,narciso.mas@example.com,Madrid,2025-06-12,f,,2,2,0,0,43.64,51.62,25.81,2025-06-28,2025-12-28,183,73.0,1,regular
USR-1387,Bibiana Benavente Benito,jimena.salas@example.com,Madrid,2025-03-06,f,,2,2,0,0,66.51,74.49,37.25,2025-03-06,2025-08-24,171,63.5,2,regular
USR-0545,Paca Sarita Andreu Madrigal,feliciano.cantón@example.com,Madrid,2025-09-09,f,,4,3,1,1,169.19,185.15,46.29,2025-09-20,2025-12-07,78,78.0,2,regular
USR-1571,Antonio Marin Anaya,fabiola.guillén@example.com,Barcelona,2025-01-25,f,,1,1,0,0,65.08,69.07,69.07,2025-07-13,2025-07-13,0,50.0,1,one_time
USR-1112,Rodolfo Santana Goicoechea,rené.donoso@example.com,Barcelona,2025-01-04,f,,2,2,0,0,70.63,78.61,39.31,2025-12-20,2025-12-20,0,35.0,2,regular
USR-0853,René Planas Bermejo,bautista.echevarría@example.com,Valencia,2025-04-19,f,,2,2,0,0,80.87,88.85,44.43,2025-07-25,2025-12-05,133,43.0,1,regular
USR-0563,Jorge de Carpio,antonio.rincón@example.com,Barcelona,2025-10-01,f,,5,5,0,0,128.58,148.53,29.71,2025-11-21,2025-12-27,36,52.0,3,regular
USR-1423,Alcides Perales Río,luisa.pinto@example.com,Valencia,2025-07-01,f,,2,2,0,0,55.49,63.47,31.74,2025-11-09,2025-12-20,41,42.5,0,regular
USR-1166,Brígida Codina Ledesma,armida.cabello@example.com,Valencia,2024-12-09,t,2024-12-09,5,4,1,1,201.35,202.84,40.57,2025-05-06,2025-10-14,161,63.0,4,regular
USR-0618,Maribel Lucila Madrigal Ledesma,pastora.roma@example.com,Barcelona,2024-07-14,f,,1,1,0,0,52.30,56.29,56.29,2025-09-15,2025-09-15,0,43.0,1,one_time
USR-0561,Julio del Barros,raúl.cabo@example.com,Madrid,2025-09-24,t,2025-09-24,9,8,1,1,284.56,289.03,32.11,2025-09-25,2025-12-19,85,63.6,4,power_user
USR-1510,Reyes Esteve Mariño,martina.pou@example.com,Valencia,2025-12-09,f,,4,4,0,0,103.43,119.39,29.85,2025-12-20,2025-12-26,6,74.0,3,regular
USR-0522,Cristóbal Seve Armengol Aranda,anna.madrid@example.com,Valencia,2025-10-20,f,,2,2,0,0,62.29,70.27,35.14,2025-11-05,2025-12-14,39,83.0,1,regular
USR-1020,Concha Vicens-Rivas,dionisio.zurita@example.com,Barcelona,2024-04-30,t,2024-04-30,4,1,3,3,130.45,130.45,32.61,2024-05-06,2025-04-18,347,67.0,1,regular
USR-0900,Lupe Tamayo,santiago.soler@example.com,Barcelona,2025-03-16,f,,2,2,0,0,70.70,78.68,39.34,2025-05-18,2025-12-26,222,64.5,1,regular
USR-0039,Raúl Neira-Mur,julián.villegas@example.com,Barcelona,2025-06-05,f,,5,5,0,0,139.09,159.04,31.81,2025-06-12,2025-12-31,202,58.8,3,regular
USR-0346,Silvio Victor Luís Garzón,ale.amor@example.com,Barcelona,2024-06-04,f,,1,1,0,0,39.87,43.86,43.86,2024-10-16,2024-10-16,0,43.0,0,one_time
